id,label
0.jpg,0.9995819
1.jpg,0.0010202174
10.jpg,0.9727791
100.jpg,5.295061e-08
1000.jpg,0.9999999
10000.jpg,0.99999595
10001.jpg,0.99999225
10002.jpg,0.9999609
10003.jpg,0.9928854
10004.jpg,6.6554674e-07
10005.jpg,0.99979776
10006.jpg,6.253713e-05
10007.jpg,1.8342893e-05
10008.jpg,0.9999738
10009.jpg,0.99979013
1001.jpg,0.23731071
10010.jpg,0.99998665
10011.jpg,1.2905907e-05
10012.jpg,0.9999212
10013.jpg,0.9987257
10014.jpg,0.99428093
10015.jpg,0.99960953
10016.jpg,0.0036287403
10017.jpg,0.99615306
10018.jpg,0.99999213
10019.jpg,0.88757056
1002.jpg,0.99999106
10020.jpg,0.9996252
10021.jpg,0.005448068
10022.jpg,0.0004485757
10023.jpg,4.4001186e-05
10024.jpg,0.99998367
10025.jpg,7.4112804e-06
10026.jpg,0.9998332
10027.jpg,0.002119831
10028.jpg,0.13546064
10029.jpg,0.9999877
1003.jpg,0.07524433
10030.jpg,0.0003314445
10031.jpg,0.999962
10032.jpg,5.014735e-06
10033.jpg,0.9999999
10034.jpg,2.2166057e-06
10035.jpg,0.9999999
10036.jpg,0.9999157
10037.jpg,5.874842e-05
10038.jpg,0.0016842225
10039.jpg,3.5081117e-05
1004.jpg,0.0003399649
10040.jpg,0.99989545
10041.jpg,3.1817297e-05
10042.jpg,0.00012484893
10043.jpg,0.9990508
10044.jpg,0.9999999
10045.jpg,0.00011936525
10046.jpg,0.9928647
10047.jpg,3.3344186e-05
10048.jpg,2.3687992e-06
10049.jpg,0.9985952
1005.jpg,2.3546137e-07
10050.jpg,1.0
10051.jpg,0.9999995
10052.jpg,0.9999851
10053.jpg,0.013121271
10054.jpg,0.9999311
10055.jpg,1.8486755e-05
10056.jpg,0.011375601
10057.jpg,0.9992931
10058.jpg,6.89361e-07
10059.jpg,0.9926185
1006.jpg,0.9999186
10060.jpg,0.9999912
10061.jpg,0.98138225
10062.jpg,0.00660257
10063.jpg,0.999979
10064.jpg,5.3282798e-05
10065.jpg,0.99821776
10066.jpg,0.9997342
10067.jpg,4.6838886e-05
10068.jpg,0.99994004
10069.jpg,0.98141783
1007.jpg,0.99999905
10070.jpg,0.031678624
10071.jpg,0.9999403
10072.jpg,0.00016865275
10073.jpg,3.6174372e-09
10074.jpg,0.9999763
10075.jpg,1.0533521e-05
10076.jpg,0.99998236
10077.jpg,0.060919292
10078.jpg,4.1659587e-05
10079.jpg,1.0
1008.jpg,0.9999931
10080.jpg,0.99992716
10081.jpg,0.9999074
10082.jpg,0.99999535
10083.jpg,0.99955136
10084.jpg,0.9999981
10085.jpg,9.028039e-05
10086.jpg,0.9999522
10087.jpg,0.99984
10088.jpg,0.99999857
10089.jpg,0.99998736
1009.jpg,0.00031937406
10090.jpg,0.9999907
10091.jpg,3.006161e-06
10092.jpg,0.0053432565
10093.jpg,0.9999801
10094.jpg,0.99490017
10095.jpg,0.99971026
10096.jpg,0.99995863
10097.jpg,6.352188e-05
10098.jpg,0.013480104
10099.jpg,0.99988544
101.jpg,0.99750805
1010.jpg,2.2252812e-06
10100.jpg,0.8267118
10101.jpg,0.99999464
10102.jpg,0.99999046
10103.jpg,2.9426257e-05
10104.jpg,0.9999999
10105.jpg,0.004801641
10106.jpg,0.00015296381
10107.jpg,0.9999629
10108.jpg,0.00026426834
10109.jpg,0.0002885393
1011.jpg,0.9999906
10110.jpg,4.947159e-05
10111.jpg,0.9999995
10112.jpg,0.9987858
10113.jpg,0.999998
10114.jpg,0.99985456
10115.jpg,0.9966852
10116.jpg,0.00231864
10117.jpg,0.99995553
10118.jpg,0.9999993
10119.jpg,0.99985516
1012.jpg,0.9997503
10120.jpg,0.99996305
10121.jpg,3.837873e-05
10122.jpg,0.99999607
10123.jpg,0.9985562
10124.jpg,0.999998
10125.jpg,0.00021318757
10126.jpg,0.9999682
10127.jpg,2.673736e-06
10128.jpg,0.99998486
10129.jpg,0.00067587383
1013.jpg,0.9999472
10130.jpg,0.99998784
10131.jpg,0.00033404317
10132.jpg,0.9999826
10133.jpg,0.9723557
10134.jpg,0.99960333
10135.jpg,0.9989536
10136.jpg,0.99998224
10137.jpg,1.0
10138.jpg,0.9999925
